"zip","city","state","latitude","longitude","Total_Payments"
"29910","Bluffton","SC",32.241315,-80.87404,1078546.24
"29926","Hilton Head Island","SC",32.226713,-80.74325,2061984.98
"29927","Hardeeville","SC",32.277216,-81.07847,96306.48
"29928","Hilton Head Island","SC",32.159476,-80.75144,112320
"29935","Port Royal","SC",32.382453,-80.69009,240820
"29944","Varnville","SC",32.822292,-81.05236,69580
"30004","Alpharetta","GA",34.119177,-84.30292,288563.44
"30005","Alpharetta","GA",34.080035,-84.21929,1316166.99
"30009","Alpharetta","GA",33.844371,-84.47405,234745.56
"30011","Auburn","GA",34.022974,-83.83416,35640
"30012","Conyers","GA",33.696714,-84.01732,1796432.47
"30013","Conyers","GA",33.633685,-83.98382,618203.56
"30014","Covington","GA",33.581406,-83.851,953152.08
"30016","Covington","GA",33.542118,-83.93372,276740
"30017","Grayson","GA",33.888829,-83.96848,72820
"30019","Dacula","GA",33.981721,-83.88302,187209.52
"30022","Alpharetta","GA",34.026238,-84.24506,337503.67
"30024","Suwanee","GA",34.052698,-84.07485,1085219.13
"30025","Social Circle","GA",33.65072,-83.70779,41760
"30030","Decatur","GA",33.771705,-84.29407,1097655.19
"30032","Decatur","GA",33.740055,-84.26791,84880
"30033","Decatur","GA",33.811354,-84.28335,3568931.19
"30034","Decatur","GA",33.693448,-84.24743,218395.55
"30035","Decatur","GA",33.725739,-84.21114,243600
"30038","Lithonia","GA",33.676358,-84.15381,235970.41
"30039","Snellville","GA",33.822204,-84.03707,176860
"30040","Cumming","GA",34.235408,-84.17441,753647.97
"30041","Cumming","GA",34.201503,-84.09764,2089173.47
